pusula,ga_kodu,secim,zaman
017e6ea2-427d-437c-9926-0c7b63ede35d,GA-AREDN,C,2026-09-05T21:34:51.151Z
017e6ea2-427d-437c-9926-0c7b63ede35d,GA-LORA,D,2026-09-05T21:34:51.151Z
017e6ea2-427d-437c-9926-0c7b63ede35d,GA-4,D,2026-09-05T21:34:51.151Z
017e6ea2-427d-437c-9926-0c7b63ede35d,GA-6,D,2026-09-05T21:34:51.151Z
017e6ea2-427d-437c-9926-0c7b63ede35d,GA-SK,D,2026-09-05T21:34:51.151Z
017e6ea2-427d-437c-9926-0c7b63ede35d,GA-CALL,D,2026-09-05T21:34:51.151Z
017e6ea2-427d-437c-9926-0c7b63ede35d,GA-CIHAZ,D,2026-09-05T21:34:51.151Z
017e6ea2-427d-437c-9926-0c7b63ede35d,GA-EMCOMM,D,2026-09-05T21:34:51.151Z
017e6ea2-427d-437c-9926-0c7b63ede35d,GA-EMCOMM,E,2026-09-05T21:34:51.151Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-3,A,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-1,D,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-RX,D,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-RX/Kanal,A,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-NODE,D,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-CROSS,D,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-POC,C,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-DIG,D,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-ENFORC,D,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-BAND-1,C,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-BAND-2,C,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-BAND-3,D,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-ARAC,C,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-POTA,D,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-AREDN,C,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-LORA,D,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-4,D,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-6,D,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-SK,D,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-CALL,D,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-CIHAZ,D,2026-09-06T19:56:49.286Z
c77977d6-563d-4a84-9958-1bb50d4b69ba,GA-EMCOMM,D,2026-09-06T19:56:49.286Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-1,D,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-3,A,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-RX,D,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-RX/Kanal,D,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-NODE,D,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-CROSS,C,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-CROSS,D,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-POC,C,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-DIG,D,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-DIG,C,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-ENFORC,D,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-BAND-1,D,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-BAND-1,C,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-BAND-2,D,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-BAND-2,C,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-BAND-3,D,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-ARAC,D,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-ARAC,C,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-POTA,C,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-POTA,D,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-AREDN,C,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-AREDN,D,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-LORA,D,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-4,D,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-6,D,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-SK,A,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-CALL,D,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-CIHAZ,D,2026-09-06T20:04:11.320Z
4daf7152-3a0b-4925-b8a2-20afb4149a9b,GA-EMCOMM,D,2026-09-06T20:04:11.320Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-1,D,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-3,A,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-RX,D,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-RX/Kanal,D,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-RX/Kanal,C,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-RX/Kanal,B,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-NODE,D,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-NODE,C,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-CROSS,D,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-CROSS,B,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-POC,B,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-DIG,D,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-ENFORC,B,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-BAND-1,C,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-BAND-1,D,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-BAND-2,C,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-BAND-2,D,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-BAND-2,B,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-BAND-3,D,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-BAND-3,C,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-ARAC,D,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-POTA,C,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-AREDN,A,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-AREDN,C,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-LORA,D,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-4,D,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-4,C,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-6,D,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-SK,D,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-CALL,D,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-CALL,C,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-CIHAZ,A,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-EMCOMM,B,2026-09-06T23:38:42.316Z
d7cd4d68-c7d7-4407-8520-097d5d332fef,GA-EMCOMM,C,2026-09-06T23:38:42.316Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-1,D,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-3,A,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-RX,D,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-RX/Kanal,A,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-NODE,D,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-CROSS,A,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-POC,C,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-DIG,D,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-ENFORC,D,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-BAND-1,D,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-BAND-2,D,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-BAND-3,D,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-ARAC,D,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-POTA,C,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-AREDN,C,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-LORA,D,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-4,D,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-6,D,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-SK,D,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-CALL,D,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-CIHAZ,D,2026-09-07T22:19:05.905Z
3f9ea389-a75a-423a-b40b-60cb527d90cd,GA-EMCOMM,D,2026-09-07T22:19:05.905Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-3,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-1,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-RX,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-RX/Kanal,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-NODE,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-CROSS,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-POC,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-DIG,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-ENFORC,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-BAND-1,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-BAND-2,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-BAND-3,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-ARAC,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-POTA,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-AREDN,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-LORA,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-4,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-6,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-SK,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-CALL,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-CIHAZ,A,2026-09-08T06:40:04.906Z
14e639b2-0e98-4afe-8fc1-be127a5a5480,GA-EMCOMM,A,2026-09-08T06:40:04.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-1,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-3,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-RX,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-RX/Kanal,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-NODE,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-CROSS,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-POC,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-DIG,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-ENFORC,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-BAND-1,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-BAND-2,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-BAND-3,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-ARAC,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-POTA,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-AREDN,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-LORA,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-4,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-6,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-SK,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-CALL,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-CIHAZ,D,2026-09-08T22:08:01.906Z
d177a277-1175-4836-b9e2-ae5189a389e8,GA-EMCOMM,D,2026-09-08T22:08:01.906Z
